"fileName","language","participant","itemType","itemNum","focus","annotationNum","annotationNumTarget","word","syllText","syllTextPre","syllTextPost","percProm","duration","duration_noSilence","ampl_median","ampl_noSilence_median","env_slope","pitch_median_norm","pitch_sd_norm","f0_slope_norm","specCentroid_median","entropy_median","HNR_median","amEnvDep_median","fmDep_median","durationPre","duration_noSilencePre","ampl_medianPre","ampl_noSilence_medianPre","env_slopePre","pitch_median_normPre","pitch_sd_normPre","f0_slope_normPre","specCentroid_medianPre","entropy_medianPre","HNR_medianPre","amEnvDep_medianPre","fmDep_medianPre","durationPost","duration_noSilencePost","ampl_medianPost","ampl_noSilence_medianPost","env_slopePost","pitch_median_normPost","pitch_sd_normPost","f0_slope_normPost","specCentroid_medianPost","entropy_medianPost","HNR_medianPost","amEnvDep_medianPost","fmDep_medianPost"
"G21_T_33_B_6_N_fly-_2","German",21,"target",33,"background",6,7,"N","fly-","pre","post","2",0.371,0.365,0.0128287158527915,0.0128287158527915,4.65768464768802e-05,-0.097855327236369,0.738867002810286,-0.492518718125872,251.690905326792,0.298898500164246,16.0921832804859,0.183426109611943,0.900738531988104,0.189,0.185,0.0259732703882064,0.0259732703882064,-1.19411773390354e-05,1.26338471891017,-0.806541438755404,-0.18457875910717,267.716532308,0.243104540219213,15.5815737453384,1,0.107778714881874,0.324,0.295,0.0191072441214105,0.0199850435910617,-0.00011194770726018,0.336144618511202,-0.83328536502405,0.124650595593129,364.42411594691,0.234973614500115,13.6861320890844,0.363965096545121,0.112479270266022
"G21_T_34_B_2_Adj_ro-_2","German",21,"target",34,"background",2,3,"A","ro-","pre","post","2",0.199,0.195,0.0178673821468592,0.0178673821468592,5.94657366949767e-05,-0.58949265341984,0.493570616280638,1.3635634050173,271.861853465193,0.392857191833395,6.68095638054994,0.998947468235471,0.0880891429900672,0.122,0.115,0.0191559824163273,0.0191559824163273,-8.22482735436545e-06,-0.930017624221297,-0.747276447468218,0.932890149159084,247.903232803278,0.391122860517505,8.77936999127613,1,0.250747476846229,0.172,0.165,0.0171106220342393,0.0171106220342393,0.00012378352124529,1.31294821079358,-0.922604703580191,0.0730887596258063,272.95032223051,0.295278002352138,12.8309682792958,1,0.0634515473458848
"G21_T_34_B_5_N_na-_2","German",21,"target",34,"background",5,6,"N","na-","pre","post","2",0.314,0.305,0.0154625110141766,0.0154625110141766,-4.77440100986272e-05,-1.37738642272713,-0.209904690357259,-0.34700011781236,239.208723354284,0.414538180537817,9.66089455887116,0.414161161651082,0.119356976904349,0.142,0.135,0.0189596428941779,0.0189596428941779,-0.0001197808196427,0.873797076958388,-0.0828721998365506,-1.27281271629405,266.606725441098,0.26451179058014,14.6461576216508,1,0.547358535886858,0.249,0.245,0.0124042238635763,0.0124042238635763,-2.61846546792548e-05,0.1017380924766,-0.593408692095277,-0.108539059698734,342.095029430464,0.235050203727817,15.1887417185139,0.198003521217504,0.169521568362384
"G21_T_35_B_2_Adj_roʒ_2","German",21,"target",35,"background",2,3,"A","roʒ","pre","postpre","2",0.257,0.255,0.015570105559149,0.015570105559149,4.4156768166923e-05,-0.0184403997821015,1.45204328895376,1.75828929480298,277.08856418032,0.403684811790746,6.61614758412472,0.255582696361635,1.43376367424696,0.169,0.165,0.0127072395631024,0.0127072395631024,4.40348254115225e-05,-1.08978052773718,-0.640818964783488,-0.395703146913805,304.967708757735,0.405236147034444,7.43875078069488,0.98181450416346,0.154471345627385,0.169,0.165,0.0260427753431137,0.0260427753431137,-0.00013849355006852,2.77417961082913,-0.81298377885227,0.124035036271948,274.791460395895,0.198002107988809,12.6034668793183,1,0.063590702177116
"G21_T_35_B_4_N_fan_2","German",21,"target",35,"background",4,5,"N","fan","postpre","post","2",0.226,0.225,0.00864010221886109,0.00864010221886109,9.91714638070664e-05,0.664772859656215,3.25601849576309,-1.46619356914236,250.071129028279,0.32918487077173,11.7675474629271,0.293922621303517,2.15037531689741,0.169,0.165,0.0260427753431137,0.0260427753431137,-0.00013849355006852,2.77417961082913,-0.81298377885227,0.124035036271948,274.791460395895,0.198002107988809,12.6034668793183,1,0.063590702177116,0.294,0.255,0.0105616359127467,0.0120914219139247,-9.33929075386792e-05,0.547292627139078,-0.0715336427645905,0.494902734914212,257.400090853583,0.352455151975221,7.7201398230651,0.226664347184799,0.174675193966701
"G22_T_01_F_2_Adj_gʁy_2","German",22,"target",1,"filler",2,3,"A","gʁy","pre","postpre","2",0.302,0.295,0.0568827451636054,0.0568827451636054,0.00054656909143932,0.337871094384613,1.08185998497137,1.24209343822511,245.204818051401,0.600842528831128,8.8630509006931,0.451340522406357,1.47640306262878,0.183,0.175,0.0314507556809993,0.0314507556809993,-3.0122102089229e-05,0.633223428273694,3.56023050184181,-0.0470679869513288,231.071267876936,0.611521130965452,6.12123075539063,0.97866718968468,0.693335392487313,0.249,0.245,0.0695423708077709,0.0695423708077709,-0.00067711416567696,0.925856056907839,-0.147058355075053,-0.11169751067694,229.229273411404,0.381241359216999,11.2778181347169,0.283905692891821,0.46927382923154
"G22_T_01_F_4_N_kɔf_2","German",22,"target",1,"filler",4,5,"N","kɔf","postpre","post","2",0.214,0.205,0.0216941068818725,0.0216941068818725,9.3375585664244e-05,-0.452146230821883,-0.780243613998362,-0.143721925318314,257.368783378689,0.474640389955493,7.59047689638808,0.367682243312084,0.017977520725738,0.249,0.245,0.0695423708077709,0.0695423708077709,-0.00067711416567696,0.925856056907839,-0.147058355075053,-0.11169751067694,229.229273411404,0.381241359216999,11.2778181347169,0.283905692891821,0.46927382923154,0.204,0.195,0.0481890717841855,0.0534731887404736,0.00012429866606945,-0.54888341091466,-0.513816307769268,-0.988374182806583,269.560536214131,0.575957735392123,6.36265307896832,0.940868935249255,0.360305034296836
"G22_T_02_I_2_Adj_lɛt_2","German",22,"target",2,"information",2,3,"A","lɛt","pre","postpre","2",0.158,0.155,0.062552039620739,0.062552039620739,-0.00040445797566872,-0.659053403047701,0.292345000733889,1.72649404074763,295.46342694984,0.540765427331552,6.35730823571193,0.949376347668031,1.20215182121168,0.098,0.095,0.0692992594979136,0.0692992594979136,1.98232551277294e-05,-0.931176713683373,-0.715077102645291,-0.306359305411094,262.201349964039,0.638770008313164,8.13813908221008,1,0.119733439372702,0.098,0.095,0.0408990969850939,0.0408990969850939,6.21992789169438e-05,0.656853298823439,0.347770726037922,-4.10813116362556,276.843181169758,0.582836344710323,4.0167994657948,0.997907657708467,0.0116504825044724
"G22_T_02_I_4_N_ga_2","German",22,"target",2,"information",4,5,"N","ga","postpre","post","2",0.211,0.205,0.0778354447082978,0.0778354447082978,5.47821936527651e-05,0.547131400767073,-0.101714243050833,0.515537607360699,297.408673309899,0.439620875078948,7.42319151250286,0.425035970129804,0.564507641592996,0.098,0.095,0.0408990969850939,0.0408990969850939,6.21992789169438e-05,0.656853298823439,0.347770726037922,-0.397537376723484,276.843181169758,0.582836344710323,4.0167994657948,0.997907657708467,0.123633229241892,0.074,0.065,0.0295817168948896,0.0295817168948896,-2.1910633739794e-05,-1.04813385738092,0.347770726037922,-1.24110879238193,278.528896125648,0.668384811549106,12.1885145253198,1,0.0134342657815338
"G22_T_03_I_2_Adj_lɛt_1","German",22,"target",3,"information",2,3,"A","lɛt","pre","postpre","1",0.226,0.225,0.0399227457030985,0.0399227457030985,-0.00010579445119082,-0.73008878737531,0.0286526881947748,0.873367323494902,293.655175237792,0.603474371730085,7.05273912933925,0.379552544370562,0.173238090541996,0.093,0.085,0.0535247494361535,0.0535247494361535,-3.989863686773e-05,-1.27789113032685,-0.768495372564972,-0.0305768012554557,306.401848245581,0.598648484248378,10.1224763873882,1,0.0445589932372411,0.085,0.075,0.0610910712979264,0.0610910712979264,-0.00018634367069575,-0.3393758053943,-0.526514815031687,-0.623337845070713,259.408347442979,0.599755886533403,11.0551069582529,1,1.82135877100988
"G22_T_03_I_4_N_fʏl_2","German",22,"target",3,"information",4,5,"N","fʏl","postpre","post","2",0.228,0.225,0.0469832948977506,0.0469832948977506,0.00034287471932587,1.14756643017731,0.929075109074214,1.08113098995802,263.481232113832,0.411957952017968,9.33087388404237,0.513153399413513,1.27080724358862,0.085,0.075,0.0610910712979264,0.0610910712979264,-0.00018634367069575,-0.3393758053943,-0.526514815031687,-0.623337845070713,259.408347442979,0.599755886533403,11.0551069582529,1,0.0134342657815338,0.193,0.185,0.0517823329515289,0.0517823329515289,-4.72281915315739e-05,0.801598619039562,2.25845879028872,-2.71705483300742,310.442310771459,0.516607506692211,10.8780211337256,1,2.91384293045657
"G22_T_04_C_2_Adj_gʁy_2","German",22,"target",4,"contrastive",2,3,"A","gʁy","pre","postpre","2",0.319,0.315,0.0462654889537756,0.0462654889537756,0.00041686763896303,0.162894119905331,0.91592464008152,0.865074778004124,242.789619867622,0.540564246608673,12.0530134082137,0.402698857560362,1.50412029425758,0.134,0.125,0.025173163122219,0.025173163122219,-5.96891169362316e-05,0.635450096999239,-0.221302900551099,-1.51543539193312,232.261616876311,0.617639333273326,9.81890464433143,1,0.864751511222238,0.148,0.145,0.0909140640738433,0.0909140640738433,-0.00098582798843562,0.633223428273694,-0.45610153603318,-0.0763655653630026,256.482705677935,0.468799049864784,11.696862585621,1,0.242699724768123
"G22_T_04_C_4_N_kɛʁ_2","German",22,"target",4,"contrastive",4,5,"N","kɛʁ","postpre","post","2",0.294,0.285,0.0279388869556288,0.0279388869556288,7.55672132778765e-05,0.935354526574551,-0.542196807464466,0.192152190573683,232.586703097694,0.399702834167839,10.6584247956328,0.316629660263981,0.281623236001494,0.148,0.145,0.0909140640738433,0.0909140640738433,-0.00098582798843562,0.633223428273694,-0.45610153603318,-0.0763655653630026,256.482705677935,0.468799049864784,11.696862585621,1,0.242699724768123,0.151,0.135,0.0139466279078625,0.0140584687255448,0.00019998413357694,-1.21163009667714,0.202250983475428,-0.290808286012454,275.712036616152,0.612713499221252,5.54787573808041,0.954717025608179,0.668095769192604
"G22_T_05_R_2_N_kɛʁ_1","German",22,"target",5,"corrective",2,3,"N","kɛʁ","pre","post","1",0.228,0.225,0.0223588768438683,0.0354995663489373,7.43742834594567e-05,0.989186868637027,-0.740468502062972,-0.0100775643708208,284.1378256619,0.67938642111344,5.80907014835885,0.370582486192387,0.083839544828809,0.109,0.105,0.054506265773166,0.054506265773166,-0.00063319029493119,1.11075205910406,-0.69420788845578,0.0197331263572855,316.473377312405,0.604834991295396,7.41667786708173,1,0.0134342657815338,0.172,0.165,0.0197407142599929,0.0197407142599929,7.67678552816209e-05,0.11342776988987,-0.659136452363547,0.486974315177525,304.862652538095,0.551308575873579,4.47230223711966,0.960246892045455,0.0424192508069403
"G22_T_05_R_6_N_gʁy_3","German",22,"target",5,"corrective",6,7,"N","gʁy","pre","post","3",0.312,0.305,0.0639489351495354,0.0639489351495354,0.00017323339319966,-0.664020247935531,0.0768076233459535,0.441300887444759,249.039655425702,0.508071225654899,8.53200110027901,0.21912487538056,0.801241941110725,0.218,0.215,0.0236206413539107,0.0236206413539107,-2.52620381217117e-05,-0.438148910681651,0.0383739125342767,-1.05594787957361,231.958276893929,0.544671649715925,7.09360807475113,0.241522981192926,0.864751511222238,0.173,0.165,0.0807203280316533,0.0807203280316533,-6.85222510445426e-05,0.330439776306634,0.202250983475428,1.33446506073116,264.185227283368,0.467552747702289,10.3741083155936,1,0.107682420823009
"G22_T_06_F_2_N_diʁ_1","German",22,"target",6,"filler",2,3,"N","diʁ","pre","post","1",0.2,0.195,0.0512999433470245,0.0512999433470245,0.00014268357034711,-0.161776543777199,-0.121101900756825,1.00462986400946,289.369478435605,0.475085523038272,10.3263391348563,1,0.542736229709064,0.386,0.385,0.0232060421285552,0.0232060421285552,1.05290007708577e-05,-0.858423258452462,-0.556938310736926,-0.23288656085437,253.604520959025,0.674611778018006,5.91480059226595,0.437355907258685,0.181210242674878,0.154,0.145,0.046635052672274,0.046635052672274,0.00031647026559379,-0.218698896842858,-0.30380877610408,-0.0711923065067823,281.63180372054,0.484662400429759,10.9063213179176,1,0.431484875788399
"G22_T_06_F_6_Adj_lɛt_2","German",22,"target",6,"filler",6,7,"A","lɛt","pre","post","2",0.193,0.185,0.0323415868346827,0.0323415868346827,-0.00020026860450917,-0.319642412066929,0.614464355035197,0.601147603745203,282.152197931894,0.567956921536912,7.18259449391229,1,0.460030708695694,0.109,0.105,0.0531936140661465,0.0531936140661465,3.3498095333081e-05,-0.651769372016886,-0.780560347912863,-0.0201322746541269,308.121653506309,0.629951436202763,7.43721873784062,1,0.0163079785823896,0.193,0.185,0.0265801356052195,0.0265801356052195,-5.1026761385788e-05,-0.379663693170662,-0.256210101593361,0.137670751664305,249.498376230449,0.501664894333929,6.68057640580209,0.907295018676193,0.26684204343486
"G22_T_07_I_2_Adj_lɛt_2","German",22,"target",7,"information",2,3,"A","lɛt","pre","postpre","2",0.183,0.175,0.0405722799560341,0.0405722799560341,-0.00019047472616475,-0.214616612020528,0.0457593207237694,0.513858671795705,292.51016544754,0.613479369994991,7.45883369705114,0.967014436705547,0.169588416737783,0.08,0.075,0.0531468079364029,0.0531468079364029,-0.00017057782952039,-1.13453756615475,0.0383739125342767,-0.270218606271819,338.081200348577,0.649595883373801,4.86492847001164,1,0.15382190160468,0.172,0.165,0.0613855958112186,0.0613855958112186,1.04739608994082e-05,-0.556223366049023,-0.137645652500421,-0.654656477410647,290.458187439341,0.53082445197127,7.39871835858577,1,0.235408021795544
"G22_T_07_I_4_N_ʁo_2","German",22,"target",7,"information",4,5,"N","ʁo","postpre","post","2",0.242,0.235,0.0676178635672606,0.0676178635672606,0.00029660838146942,-0.479623496273153,0.387291650085454,1.10297618477498,294.59480876536,0.488952920216068,8.1345571859444,0.419975716094766,1.2465170042549,0.172,0.165,0.0613855958112186,0.0613855958112186,1.04739608994082e-05,-0.556223366049023,-0.137645652500421,-0.654656477410647,290.458187439341,0.53082445197127,7.39871835858577,1,0.235408021795544,0.172,0.165,0.0477066540297666,0.0477066540297666,-0.00019613390182061,0.656853298823439,-0.224731713997113,-0.281702467984078,286.211228142089,0.610291069188512,10.5995532552335,0.994822044568151,2.20396448314746
"G22_T_08_C_2_Adj_gɛl_1","German",22,"target",8,"contrastive",2,3,"A","gɛl","pre","postpre","1",0.26,0.255,0.0524924091123505,0.0524924091123505,-2.48299210247627e-05,-1.30324342895607,-0.139183921639676,0.127824709254338,301.77031877413,0.613323376371298,7.36028061468671,0.438179123798461,0.53258223396621,0.158,0.155,0.0174750266205895,0.0174750266205895,-8.95539622749639e-06,-1.27789113032685,0.0383739125342767,-0.787429784519443,223.448533047191,0.620345876074129,6.06127846559577,1,0.693335392487313,0.13,0.125,0.0331712005316366,0.0331712005316366,-0.00015441248977827,1.06873297609245,2.25845879028872,0.253514880535431,294.182363939692,0.645108468858186,5.54787573808041,1,2.91384293045657
"G22_T_08_C_4_N_bʁɪl_2","German",22,"target",8,"contrastive",4,5,"N","bʁɪl","postpre","post","2",0.21,0.205,0.0521876182424644,0.0521876182424644,0.00025562327654418,-0.506840266607785,0.165615178083704,0.688330673589724,287.466493872419,0.558196717952522,6.53113850153663,0.267610604754456,1.03656356277245,0.13,0.125,0.0331712005316366,0.0331712005316366,-0.00015441248977827,0.633223428273694,0.347770726037922,0.253514880535431,294.182363939692,0.645108468858186,5.54787573808041,1,0.46927382923154,0.144,0.135,0.0667658372369116,0.0667658372369116,-5.44756555013507e-05,-0.380616316060406,-0.664625026128472,0.298502810648868,286.027088947026,0.571251794649571,7.4281351712132,1,0.0256417329576522
"G22_T_09_R_2_Adj_gɛl_3","German",22,"target",9,"corrective",2,3,"A","gɛl","pre","postpre","3",0.264,0.245,0.0981246484535391,0.0988801725572355,-0.00013270836274148,-0.569911161819795,-0.668575116562496,-0.0597907381040352,311.630660268521,0.513602501414649,9.59267395143847,0.342777375103937,0.0317163378642607,0.249,0.245,0.00890495555569462,0.00890495555569462,-7.90781272628959e-06,-0.773636593362882,-0.582600128702686,0.0430613759140259,194.240935403849,0.440463217477289,9.35802976779821,0.202963992359611,0.0683333435188341,0.087,0.085,0.0251158459181009,0.0251158459181009,-0.00021818429011879,-1.04813385738092,3.72525400813349,-0.654656477410647,277.479792595186,0.684123894166369,5.279019824551,1,2.91384293045657
"G22_T_09_R_4_N_bʁɪl_0","German",22,"target",9,"corrective",4,5,"N","bʁɪl","postpre","post","0",0.204,0.195,0.0123692676941892,0.0123692676941892,8.61789396495947e-05,-0.569911161819795,0.226272970628027,0.263117098708572,274.796170835996,0.607190514722506,3.84273846524787,0.903771448746649,0.909006806004321,0.087,0.085,0.0251158459181009,0.0251158459181009,-0.00021818429011879,1.83166379134816,-0.715077102645291,-0.11169751067694,277.479792595186,0.684123894166369,16.977316414889,1,0.0134342657815338,0.13,0.125,0.0232933918612672,0.0232933918612672,9.74202491894947e-06,0.802774785920752,-0.632056421423558,-4.10813116362556,216.90584337285,0.550417391231522,6.81038154589778,1,0.0744469559967058
"G22_T_10_F_2_Adj_lɛt_2","German",22,"target",10,"filler",2,3,"A","lɛt","pre","postpre","2",0.175,0.165,0.0380606766057626,0.0380606766057626,-0.00021646285382545,-1.33667862906495,3.01507840534638,-0.097617915789138,274.325316831448,0.593001040451452,7.95114726618327,1,4.10720678714693,0.095,0.085,0.0501286491387269,0.0501286491387269,-4.35472932806253e-05,0.656853298823439,-0.715077102645291,-0.679610972275774,271.386793776818,0.707313914179722,4.0167994657948,1,0.00722393137643706,0.123,0.115,0.0312805219324963,0.0312805219324963,-3.24267438651346e-05,1.3576032476793,0.347770726037922,-1.2172804409978,268.346628201902,0.691411545463616,3.82468097974771,1,0.0256417329576522
"G22_T_10_F_4_N_va_2","German",22,"target",10,"filler",4,5,"N","va","postpre","post","2",0.253,0.245,0.0363414290895655,0.0363414290895655,0.00015270003507659,-0.299521564233855,-0.624229728655795,0.964339254471295,244.141477584225,0.679748950357374,7.55297357634769,0.469565153869653,0.119051709974181,0.123,0.115,0.0312805219324963,0.0312805219324963,-3.24267438651346e-05,0.733029985168926,-0.768495372564972,-1.2172804409978,268.346628201902,0.691411545463616,3.82468097974771,1,0.0134342657815338,0.144,0.135,0.0350866872371075,0.0350866872371075,5.78652302385448e-06,1.31239362352963,0.267798836121474,-1.40646874022663,288.668921830494,0.637440834028227,16.6744082426543,1,1.82135877100988
