"fileName","language","participant","itemType","itemNum","focus","annotationNum","word","syllText","duration"
"G21_T_25_C_6_Adj_post","German",21,"target",25,"contrastive",6,"Adj","post",334
"G21_T_26_R_1__pre","German",21,"target",26,"corrective",1,NA,"pre",330
"G21_T_26_R_2_Adj_li-","German",21,"target",26,"corrective",2,"Adj","li-",180
"G21_T_26_R_3_Adj_post","German",21,"target",26,"corrective",3,"Adj","post",158
"G21_T_27_I_1_Adj_pre","German",21,"target",27,"information",1,"Adj","pre",194
"G21_T_27_I_2_Adj_roʒ","German",21,"target",27,"information",2,"Adj","roʒ",331
"G21_T_27_I_3_Adj_postpre","German",21,"target",27,"information",3,"Adj","postpre",340
"G21_T_27_I_4_N_dek","German",21,"target",27,"information",4,"N","dek",211
"G21_T_27_I_5_N_post","German",21,"target",27,"information",5,"N","post",116
"G21_T_28_F_1__pre","German",21,"target",28,"filler",1,NA,"pre",112
"G21_T_28_F_2_N_fa-r","German",21,"target",28,"filler",2,"N","fa-r",307
"G21_T_28_F_3_N_post","German",21,"target",28,"filler",3,"N","post",371
"G21_T_28_F_4__pre","German",21,"target",28,"filler",4,NA,"pre",428
"G21_T_28_F_5_Adj_gɛlp","German",21,"target",28,"filler",5,"Adj","gɛlp",376
"G21_T_28_F_6__post","German",21,"target",28,"filler",6,NA,"post",492
"G21_T_29_B_1__pre","German",21,"target",29,"background",1,NA,"pre",305
"G21_T_29_B_2__-p-","German",21,"target",29,"background",2,NA,"-p-",142
"G21_T_29_B_3_Adj_gry","German",21,"target",29,"background",3,"Adj","gry",224
"G21_T_29_B_4_Adj_postpre","German",21,"target",29,"background",4,"Adj","postpre",161
"G21_T_29_B_5_N_flan","German",21,"target",29,"background",5,"N","flan",355
"G21_T_29_B_6_N_post","German",21,"target",29,"background",6,"N","post",338
"G21_T_30_B_1__pre","German",21,"target",30,"background",1,NA,"pre",97
"G21_T_30_B_2_Adj_gɛl","German",21,"target",30,"background",2,"Adj","gɛl",242
"G21_T_30_B_3_Adj_postpre","German",21,"target",30,"background",3,"Adj","postpre",83
"G21_T_30_B_4_N_blu-","German",21,"target",30,"background",4,"N","blu-",230
"G21_T_30_B_5_N_post","German",21,"target",30,"background",5,"N","post",323
"G21_T_31_B_1_Adj_pre","German",21,"target",31,"background",1,"Adj","pre",147
"G21_T_31_B_2_Adj_roʒ","German",21,"target",31,"background",2,"Adj","roʒ",325
"G21_T_31_B_3_Adj_post","German",21,"target",31,"background",3,"Adj","post",360
"G21_T_31_B_4_N_pre","German",21,"target",31,"background",4,"N","pre",129
"G21_T_31_B_5_N_tar","German",21,"target",31,"background",5,"N","tar",275
"G21_T_31_B_6_N_post","German",21,"target",31,"background",6,"N","post",244
"G21_T_32_B_1__pre","German",21,"target",32,"background",1,NA,"pre",315
"G21_T_32_B_2_Adj_gɛl","German",21,"target",32,"background",2,"Adj","gɛl",241
"G21_T_32_B_3_Adj_postpre","German",21,"target",32,"background",3,"Adj","postpre",153
"G21_T_32_B_4_N_fa-b","German",21,"target",32,"background",4,"N","fa-b",468
"G21_T_32_B_5_N_post","German",21,"target",32,"background",5,"N","post",167
"G21_T_33_B_1__pre","German",21,"target",33,"background",1,NA,"pre",520
"G21_T_33_B_2__-p-","German",21,"target",33,"background",2,NA,"-p-",187
"G21_T_33_B_3_Adj_li-","German",21,"target",33,"background",3,"Adj","li-",191
"G21_T_33_B_4_Adj_post","German",21,"target",33,"background",4,"Adj","post",169
"G21_T_33_B_5_Adj_pre","German",21,"target",33,"background",5,"Adj","pre",189
"G21_T_33_B_6_N_fly-","German",21,"target",33,"background",6,"N","fly-",371
"G21_T_33_B_7_N_post","German",21,"target",33,"background",7,"N","post",324
"G21_T_34_B_1_Adj_pre","German",21,"target",34,"background",1,"Adj","pre",122
"G21_T_34_B_2_Adj_ro-","German",21,"target",34,"background",2,"Adj","ro-",199
"G21_T_34_B_3_Adj_post","German",21,"target",34,"background",3,"Adj","post",172
"G21_T_34_B_4_Adj_pre","German",21,"target",34,"background",4,"Adj","pre",142
"G21_T_34_B_5_N_na-","German",21,"target",34,"background",5,"N","na-",314
"G21_T_34_B_6_N_post","German",21,"target",34,"background",6,"N","post",249
"G21_T_35_B_1_Adj_pre","German",21,"target",35,"background",1,"Adj","pre",169
"G21_T_35_B_2_Adj_roʒ","German",21,"target",35,"background",2,"Adj","roʒ",257
"G21_T_35_B_3_Adj_postpre","German",21,"target",35,"background",3,"Adj","postpre",169
"G21_T_35_B_4_N_fan","German",21,"target",35,"background",4,"N","fan",226
"G21_T_35_B_5_N_post","German",21,"target",35,"background",5,"N","post",294
"G22_T_01_F_1__pre","German",22,"target",1,"filler",1,NA,"pre",183
"G22_T_01_F_2_Adj_gʁy","German",22,"target",1,"filler",2,"Adj","gʁy",302
"G22_T_01_F_3_Adj_postpre","German",22,"target",1,"filler",3,"Adj","postpre",249
"G22_T_01_F_4_N_kɔf","German",22,"target",1,"filler",4,"N","kɔf",214
"G22_T_01_F_5_N_post","German",22,"target",1,"filler",5,"N","post",204
"G22_T_02_I_1_Adj_pre","German",22,"target",2,"information",1,"Adj","pre",98
"G22_T_02_I_2_Adj_lɛt","German",22,"target",2,"information",2,"Adj","lɛt",158
"G22_T_02_I_3_Adj_postpre","German",22,"target",2,"information",3,"Adj","postpre",98
"G22_T_02_I_4_N_ga","German",22,"target",2,"information",4,"N","ga",211
"G22_T_02_I_5_N_post","German",22,"target",2,"information",5,"N","post",74
"G22_T_03_I_1_Adj_pre","German",22,"target",3,"information",1,"Adj","pre",93
"G22_T_03_I_2_Adj_lɛt","German",22,"target",3,"information",2,"Adj","lɛt",226
"G22_T_03_I_3_Adj_postpre","German",22,"target",3,"information",3,"Adj","postpre",85
"G22_T_03_I_4_N_fʏl","German",22,"target",3,"information",4,"N","fʏl",228
"G22_T_03_I_5_N_post","German",22,"target",3,"information",5,"N","post",193
"G22_T_04_C_1__pre","German",22,"target",4,"contrastive",1,NA,"pre",134
"G22_T_04_C_2_Adj_gʁy","German",22,"target",4,"contrastive",2,"Adj","gʁy",319
"G22_T_04_C_3_Adj_postpre","German",22,"target",4,"contrastive",3,"Adj","postpre",148
"G22_T_04_C_4_N_kɛʁ","German",22,"target",4,"contrastive",4,"N","kɛʁ",294
"G22_T_04_C_5_N_post","German",22,"target",4,"contrastive",5,"N","post",151
"G22_T_05_R_1__pre","German",22,"target",5,"corrective",1,NA,"pre",109
"G22_T_05_R_2_N_kɛʁ","German",22,"target",5,"corrective",2,"N","kɛʁ",228
"G22_T_05_R_3_N_post","German",22,"target",5,"corrective",3,"N","post",172
"G22_T_05_R_5__pre","German",22,"target",5,"corrective",5,NA,"pre",218
"G22_T_05_R_6_N_gʁy","German",22,"target",5,"corrective",6,"N","gʁy",312
"G22_T_05_R_7_N_post","German",22,"target",5,"corrective",7,"N","post",173
"G22_T_06_F_1_N_pre","German",22,"target",6,"filler",1,"N","pre",386
"G22_T_06_F_2_N_diʁ","German",22,"target",6,"filler",2,"N","diʁ",200
"G22_T_06_F_3_N_post","German",22,"target",6,"filler",3,"N","post",154
"G22_T_06_F_5_Adj_pre","German",22,"target",6,"filler",5,"Adj","pre",109
"G22_T_06_F_6_Adj_lɛt","German",22,"target",6,"filler",6,"Adj","lɛt",193
"G22_T_06_F_7_Adj_post","German",22,"target",6,"filler",7,"Adj","post",193
"G22_T_07_I_1_Adj_pre","German",22,"target",7,"information",1,"Adj","pre",80
"G22_T_07_I_2_Adj_lɛt","German",22,"target",7,"information",2,"Adj","lɛt",183
"G22_T_07_I_3_Adj_postpre","German",22,"target",7,"information",3,"Adj","postpre",172
